id,eclass,CO2,CO,HC,NOx,PMx,fuel,electricity,noise,route,type,waiting,lane,pos,speed,angle,x,y
42 60,HBEFA3/PC_G_EU4,4274.65,47.42,0.32,1.67,0.06,1363.42,0,65.14,42 60,DEFAULT_VEHTYPE,0,24933855_0,85.77,11.92,62.56,3783.51,2553.19
43 60,HBEFA3/PC_G_EU4,8483.84,102.19,0.68,3.36,0.18,2705.93,0,72.31,43 60,DEFAULT_VEHTYPE,0,:7201338940_3_0,7.27,24.14,311.98,3873.01,2872.29
44 60,HBEFA3/PC_G_EU4,2659.41,14.76,0.13,0.91,0.02,848.24,0,63.52,44 60,DEFAULT_VEHTYPE,0,24926513#6_0,9.53,11.84,221.86,4187.42,3052.72
45 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,61.49,45 60,DEFAULT_VEHTYPE,0,694201304#1_0,64.56,11.95,160.3,3749.16,3091.38
46 60,HBEFA3/PC_G_EU4,5841.58,119.31,0.68,2.51,0.12,1863.2,0,67.43,46 60,DEFAULT_VEHTYPE,0,24784499#2_0,10.53,7.73,136.87,3620.14,2996.07
47 60,HBEFA3/PC_G_EU4,7620.58,137.32,0.81,3.31,0.16,2430.6,0,69.82,47 60,DEFAULT_VEHTYPE,0,24926513#14_0,14.39,9.51,226.61,3942.9,2782.33
49 60,HBEFA3/PC_G_EU4,16530.34,275.19,1.67,7.11,0.39,5272.34,0,76.38,49 60,DEFAULT_VEHTYPE,0,696072697#6_0,4,26.3,58.95,2802.56,2140.26
5 60,HBEFA3/PC_G_EU4,1636.7,0,0.01,0.43,0,522.05,0,62.6,5 60,DEFAULT_VEHTYPE,0,694204809#4_0,18.37,11.76,47.69,3443.27,3098.6
50 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,56.82,50 60,DEFAULT_VEHTYPE,0,33262191_0,134.68,9.09,237.14,3297.74,2358.05
51 60,HBEFA3/PC_G_EU4,1632.41,25.68,0.15,0.51,0,520.69,0,59.93,51 60,DEFAULT_VEHTYPE,0,24667122#85_1,6.35,8.37,224.44,2993.66,2395.24
52 60,HBEFA3/PC_G_EU4,13873.97,215.4,1.33,5.88,0.32,4425.1,0,74.87,52 60,DEFAULT_VEHTYPE,0,890218773#4_1,2.71,24.93,227.82,2659.65,2677.42
53 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,69.14,53 60,DEFAULT_VEHTYPE,0,828126964#11_1,0.28,22.61,228.07,3092.53,3068.33
54 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,66.99,54 60,DEFAULT_VEHTYPE,0,:6579766780_1_0,8.27,18.53,221.99,4312.74,2758.18
56 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,68.58,56 60,DEFAULT_VEHTYPE,0,28309695#22_0,201.57,23.45,240.17,3189.17,1839.07
58 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,53.93,58 60,DEFAULT_VEHTYPE,0,:7872488961_0_1,0.38,7.16,233.29,3540.08,2801.07
59 60,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,60.36,59 60,DEFAULT_VEHTYPE,0,:6639845742_4_0,5.48,12.38,301.34,2663.98,3423.58
60,HBEFA3/PC_G_EU4,10364.97,154.77,0.96,4.47,0.22,3305.91,0,71.78,!60,DEFAULT_VEHTYPE,0,24667244#4_0,49.83,14.67,142.89,2908.84,2585.22
61,HBEFA3/PC_G_EU4,5701.95,100.41,0.59,2.41,0.11,1818.66,0,66.67,!61,DEFAULT_VEHTYPE,0,701376130#15_0,6.83,9.25,136.95,2876.46,2988.82
62,HBEFA3/PC_G_EU4,2481.47,85.54,0.45,1,0.04,791.51,0,59.23,!62,DEFAULT_VEHTYPE,0,645419926#4_0,4.31,4.88,310.91,3977.39,2778.26
64,HBEFA3/PC_G_EU4,16028.39,255.2,1.56,7.03,0.37,5112.23,0,76.06,!64,DEFAULT_VEHTYPE,0,:6605210358_1_0,7.87,19.32,229.12,2868.74,2867.31
65,HBEFA3/PC_G_EU4,5199.68,116.73,0.65,2.24,0.1,1658.47,0,66.48,!65,DEFAULT_VEHTYPE,0,771970759_0,9.62,6.82,86.27,3546.3,2791.65
67,HBEFA3/PC_G_EU4,6123.63,105.53,0.63,2.6,0.12,1953.15,0,67.3,!67,DEFAULT_VEHTYPE,0,26752039#3_0,20.66,9.61,222.01,4480.18,2944.04
68,HBEFA3/PC_G_EU4,2900.15,7.42,0.1,0.98,0.03,925.02,0,64.76,!68,DEFAULT_VEHTYPE,0,24933876#1_0,0.14,13.59,250.04,3956.9,2668.11
69,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,47.88,!69,DEFAULT_VEHTYPE,0,772191685_0,7.33,4.63,146.38,3698.14,2160.75
70,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,49.45,!70,DEFAULT_VEHTYPE,0,24934068#1_0,71.02,4.82,221.82,4408.73,2286.22
71,HBEFA3/PC_G_EU4,6379.6,82.05,0.53,2.63,0.12,2034.78,0,67.66,!71,DEFAULT_VEHTYPE,0,-645095538#0_0,52.33,13.13,136.68,3128.22,3202.4
72,HBEFA3/PC_G_EU4,8683.76,147.87,0.88,3.78,0.18,2769.7,0,70.88,!72,DEFAULT_VEHTYPE,0,24926510_0,19.49,10.74,312.08,4087.92,2979.28
73,HBEFA3/PC_G_EU4,2734.58,56.75,0.32,1.05,0.04,872.23,0,61.21,!73,DEFAULT_VEHTYPE,0,24852990#6_0,4.61,7.61,117.35,2767.44,2337.59
74,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,61.81,!74,DEFAULT_VEHTYPE,0,693476037#1_0,51.92,12.98,127.84,2856.81,3182.5
75,HBEFA3/PC_G_EU4,8781.82,142.61,0.86,3.8,0.18,2800.97,0,70.65,!75,DEFAULT_VEHTYPE,0,701529973#1_0,26.01,11.61,51.77,2574.6,2562.54
76,HBEFA3/PC_G_EU4,8046.19,133.97,0.8,3.47,0.17,2566.34,0,69.9,!76,DEFAULT_VEHTYPE,0,-24926503#0_0,32.55,10.83,132.83,4191.08,3206.71
77,HBEFA3/PC_G_EU4,4416.32,34.27,0.26,1.67,0.07,1408.6,0,66.26,!77,DEFAULT_VEHTYPE,0,33262190#3_0,30.7,14.31,273.64,3631.28,2451.44
79,HBEFA3/PC_G_EU4,2443.27,0,0.05,0.77,0.01,779.3,0,64.28,!79,DEFAULT_VEHTYPE,0,-700840147#4_0,31.55,13.33,126.08,4309.57,3233.86
80,HBEFA3/PC_G_EU4,3702.4,23.65,0.19,1.35,0.05,1180.9,0,65.39,!80,DEFAULT_VEHTYPE,0,:7203483745_7_0,2.58,13.63,48.02,3627.6,3375.17
82,HBEFA3/PC_G_EU4,4679.6,129.04,0.7,2.04,0.1,1492.59,0,66.42,!82,DEFAULT_VEHTYPE,0,:7201338932_6_0,1.86,5.01,129.13,4273.73,3259.65
83,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,50.71,!83,DEFAULT_VEHTYPE,0,:6094006386_3_0,0.59,1.96,297.96,2347.3,3074.85
84,HBEFA3/PC_G_EU4,7559.41,143.54,0.83,3.3,0.16,2411.09,0,70.17,!84,DEFAULT_VEHTYPE,0,-700152576_0,30.04,8.77,93.49,4125.96,3401.34
86,HBEFA3/PC_G_EU4,3847.13,117.64,0.63,1.66,0.08,1227.08,0,63.91,!86,DEFAULT_VEHTYPE,0,24933995_0,14.72,4.59,180.71,3701.83,3391.76
88,HBEFA3/PC_G_EU4,3296.52,147.47,0.75,1.47,0.07,1051.48,0,64.75,!88,DEFAULT_VEHTYPE,0,-30037829#1_0,6.94,1.84,163.63,2732.2,2280.69
89,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,!89,DEFAULT_VEHTYPE,0,24926458#9_0,5.1,0,311.91,4157.53,2901.11
9 60,HBEFA3/PC_G_EU4,7340.59,135.91,0.79,3.19,0.15,2341.3,0,69.58,9 60,DEFAULT_VEHTYPE,0,770028814#0_0,17.06,9.07,13.17,4274.32,2137.71
0 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,0 90,DEFAULT_VEHTYPE,0,-24926442#2_0,2.14,0,138.18,3911.27,2737.22
1 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,1 90,DEFAULT_VEHTYPE,0,25087607#1_0,41.38,0,156.9,2849.95,2518.32
12 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,12 90,DEFAULT_VEHTYPE,0,701529973#1_1,1.1,0,66.09,2552.55,2550.66
13 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,13 90,DEFAULT_VEHTYPE,0,28664939#8_0,35.62,0,248.74,3707.19,2432.68
15 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,15 90,DEFAULT_VEHTYPE,0,:7872626550_0_1,4.48,0,47.37,3877.06,3090.04
18 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,18 90,DEFAULT_VEHTYPE,0,4987249#54_0,12.56,0,42.55,3722.58,2920.54
19 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,19 90,DEFAULT_VEHTYPE,0,:32537933_1_0,6.02,0,51.08,3677.77,2876.97
2 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,2 90,DEFAULT_VEHTYPE,0,4987249#97_0,496.81,0,65.06,4828.46,3687.79
20 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,20 90,DEFAULT_VEHTYPE,0,828126964#11_0,19.07,0,228.09,3076.42,3058.16
21 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,21 90,DEFAULT_VEHTYPE,0,-24926500#2_0,49.26,0,221.77,3967.44,2980.08
23 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,23 90,DEFAULT_VEHTYPE,0,4987249#0_1,15.22,0,25.88,2944.24,2283.1
24 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,24 90,DEFAULT_VEHTYPE,0,4987249#76_1,16.56,0,47.53,3992.11,3195.09
26 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,26 90,DEFAULT_VEHTYPE,0,:7206789917_3_0,1.5,0,48.6,2624.58,2605.75
28 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,28 90,DEFAULT_VEHTYPE,0,24667122#37_0,0.42,0,221.72,3734.99,2968.56
29 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,29 90,DEFAULT_VEHTYPE,0,:6605210358_1_1,11.51,0,229.07,2868.07,2862.49
3 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,3 90,DEFAULT_VEHTYPE,0,:7872626532_0_1,0.96,0,53.94,3584.97,2811.8
30 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,30 90,DEFAULT_VEHTYPE,0,4987249#24_1,3.03,0,53.38,3259.38,2569.82
32 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,32 90,DEFAULT_VEHTYPE,0,25087607#1_0,103.01,0,140.42,2882.42,2466.21
34 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,34 90,DEFAULT_VEHTYPE,0,-24926497_0,65.86,0,133.04,3966.99,3055.48
35 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,35 90,DEFAULT_VEHTYPE,0,47378150#4_0,58.3,0,300.13,2442.31,3222.12
36 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,36 90,DEFAULT_VEHTYPE,0,152470846_0,21.56,0,302.26,2980.31,2251.07
37 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,37 90,DEFAULT_VEHTYPE,0,4987210#6_0,59.11,0,143.26,3933.4,2445.46
38 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,38 90,DEFAULT_VEHTYPE,0,828126964#13_1,40,0,226.23,2964.07,2950.87
40 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,40 90,DEFAULT_VEHTYPE,0,:6064964063_10_0,3.99,0,105.69,3029.86,3278.29
42 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,42 90,DEFAULT_VEHTYPE,0,24933855_0,85.77,0,62.56,3783.51,2553.19
43 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,43 90,DEFAULT_VEHTYPE,0,:7201338940_3_0,7.27,0,311.98,3873.01,2872.29
44 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,44 90,DEFAULT_VEHTYPE,0,24926513#6_0,9.53,0,221.86,4187.42,3052.72
45 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,45 90,DEFAULT_VEHTYPE,0,694201304#1_0,64.56,0,160.3,3749.16,3091.38
46 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,46 90,DEFAULT_VEHTYPE,0,24784499#2_0,10.53,0,136.87,3620.14,2996.07
47 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,47 90,DEFAULT_VEHTYPE,0,24926513#14_0,14.39,0,226.61,3942.9,2782.33
49 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,49 90,DEFAULT_VEHTYPE,0,696072697#6_0,4,0,58.95,2802.56,2140.26
5 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,5 90,DEFAULT_VEHTYPE,0,694204809#4_0,18.37,0,47.69,3443.27,3098.6
50 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,50 90,DEFAULT_VEHTYPE,0,33262191_0,134.68,0,237.14,3297.74,2358.05
51 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,51 90,DEFAULT_VEHTYPE,0,24667122#85_1,6.35,0,224.44,2993.66,2395.24
52 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,52 90,DEFAULT_VEHTYPE,0,890218773#4_1,2.71,0,227.82,2659.65,2677.42
53 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,53 90,DEFAULT_VEHTYPE,0,828126964#11_1,0.28,0,228.07,3092.53,3068.33
54 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,54 90,DEFAULT_VEHTYPE,0,:6579766780_1_0,8.27,0,221.99,4312.74,2758.18
56 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,56 90,DEFAULT_VEHTYPE,0,28309695#22_0,201.57,0,240.17,3189.17,1839.07
58 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,58 90,DEFAULT_VEHTYPE,0,:7872488961_0_1,0.38,0,233.29,3540.08,2801.07
59 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,59 90,DEFAULT_VEHTYPE,0,:6639845742_4_0,5.48,0,301.34,2663.98,3423.58
60 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,60 90,DEFAULT_VEHTYPE,0,24667244#4_0,49.83,0,142.89,2908.84,2585.22
61 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,61 90,DEFAULT_VEHTYPE,0,701376130#15_0,6.83,0,136.95,2876.46,2988.82
62 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,62 90,DEFAULT_VEHTYPE,0,645419926#4_0,4.31,0,312.02,3977.39,2778.26
64 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,64 90,DEFAULT_VEHTYPE,0,:6605210358_1_0,7.87,0,229.12,2868.74,2867.31
65 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,65 90,DEFAULT_VEHTYPE,0,771970759_0,9.62,0,86.27,3546.3,2791.65
67 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,67 90,DEFAULT_VEHTYPE,0,26752039#3_0,20.66,0,222.01,4480.18,2944.04
68 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,68 90,DEFAULT_VEHTYPE,0,24933876#1_0,0.14,0,250.04,3956.9,2668.11
69 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,69 90,DEFAULT_VEHTYPE,0,772191685_0,7.33,0,146.38,3698.14,2160.75
70 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,70 90,DEFAULT_VEHTYPE,0,24934068#1_0,71.02,0,221.82,4408.73,2286.22
71 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,71 90,DEFAULT_VEHTYPE,0,-645095538#0_0,52.33,0,136.68,3128.22,3202.4
72 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,72 90,DEFAULT_VEHTYPE,0,24926510_0,19.49,0,312.08,4087.92,2979.28
73 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,73 90,DEFAULT_VEHTYPE,0,24852990#6_0,4.61,0,118.01,2767.44,2337.59
74 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,74 90,DEFAULT_VEHTYPE,0,693476037#1_0,51.92,0,127.84,2856.81,3182.5
75 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,75 90,DEFAULT_VEHTYPE,0,701529973#1_0,26.01,0,51.77,2574.6,2562.54
76 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,76 90,DEFAULT_VEHTYPE,0,-24926503#0_0,32.55,0,132.83,4191.08,3206.71
77 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,77 90,DEFAULT_VEHTYPE,0,33262190#3_0,30.7,0,273.64,3631.28,2451.44
79 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,79 90,DEFAULT_VEHTYPE,0,-700840147#4_0,31.55,0,126.08,4309.57,3233.86
80 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,80 90,DEFAULT_VEHTYPE,0,:7203483745_7_0,2.58,0,48.02,3627.6,3375.17
82 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,82 90,DEFAULT_VEHTYPE,0,:7201338932_6_0,1.86,0,129.13,4273.73,3259.65
83 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,83 90,DEFAULT_VEHTYPE,0,:6094006386_3_0,0.59,0,297.96,2347.3,3074.85
84 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,84 90,DEFAULT_VEHTYPE,0,-700152576_0,30.04,0,93.49,4125.96,3401.34
86 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,86 90,DEFAULT_VEHTYPE,0,24933995_0,14.72,0,180.71,3701.83,3391.76
88 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,88 90,DEFAULT_VEHTYPE,0,-30037829#1_0,6.94,0,163.63,2732.2,2280.69
89 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,89 90,DEFAULT_VEHTYPE,0,24926458#9_0,5.1,0,311.91,4157.53,2901.11
9 90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,9 90,DEFAULT_VEHTYPE,0,770028814#0_0,17.06,0,13.17,4274.32,2137.71
90,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,!90,DEFAULT_VEHTYPE,0,645419917#3_0,5.1,0,92.83,3944.86,3416.36
0 90,HBEFA3/PC_G_EU4,2971.8,147.93,0.74,1.33,0.07,947.92,0,62.65,0 90,DEFAULT_VEHTYPE,0,-24926442#2_0,3.55,1.4,138.42,3912.2,2736.16
1 90,HBEFA3/PC_G_EU4,2965.46,147.97,0.74,1.33,0.07,945.89,0,62.6,1 90,DEFAULT_VEHTYPE,0,25087607#1_0,42.77,1.39,156.42,2850.51,2517.04
12 90,HBEFA3/PC_G_EU4,2953.62,148.04,0.74,1.32,0.07,942.12,0,62.51,12 90,DEFAULT_VEHTYPE,0,701529973#1_1,2.47,1.37,61.76,2553.7,2551.39
13 90,HBEFA3/PC_G_EU4,3647.02,148.84,0.76,1.63,0.08,1163.27,0,66.5,13 90,DEFAULT_VEHTYPE,0,28664939#8_0,37.83,2.21,248.74,3705.13,2431.88
15 90,HBEFA3/PC_G_EU4,3573.76,148.45,0.76,1.59,0.08,1139.9,0,66.16,15 90,DEFAULT_VEHTYPE,0,4987249#69_1,1.71,2.14,47.72,3878.65,3091.47
18 90,HBEFA3/PC_G_EU4,3243.79,147.4,0.75,1.45,0.07,1034.66,0,64.45,18 90,DEFAULT_VEHTYPE,0,4987249#54_0,14.34,1.78,42.55,3723.79,2921.85
19 90,HBEFA3/PC_G_EU4,4052.81,151.66,0.79,1.81,0.09,1292.69,0,68.19,19 90,DEFAULT_VEHTYPE,0,4987249#51_0,2.14,2.56,50.14,3679.72,2878.66
2 90,HBEFA3/PC_G_EU4,3999.6,151.24,0.78,1.78,0.09,1275.72,0,67.99,2 90,DEFAULT_VEHTYPE,0,4987249#97_0,499.33,2.52,65.06,4830.74,3688.85
20 90,HBEFA3/PC_G_EU4,3301.95,147.48,0.75,1.47,0.07,1053.21,0,64.78,20 90,DEFAULT_VEHTYPE,0,828126964#11_0,20.91,1.85,228.09,3075.04,3056.93
21 90,HBEFA3/PC_G_EU4,3358.94,147.61,0.75,1.5,0.07,1071.39,0,65.09,21 90,DEFAULT_VEHTYPE,0,:7201338915_0_0,1.3,1.91,223.89,3966.03,2978.78
23 90,HBEFA3/PC_G_EU4,3086.69,147.48,0.74,1.38,0.07,984.56,0,63.47,23 90,DEFAULT_VEHTYPE,0,4987249#0_1,16.8,1.58,25.88,2944.93,2284.52
24 90,HBEFA3/PC_G_EU4,3435.5,147.85,0.75,1.53,0.08,1095.81,0,65.49,24 90,DEFAULT_VEHTYPE,0,:7201339443_2_0,1.87,2,42.25,3993.22,3196.73
26 90,HBEFA3/PC_G_EU4,2919.67,148.29,0.74,1.31,0.07,931.29,0,62.24,26 90,DEFAULT_VEHTYPE,0,:7206789917_3_0,2.81,1.32,48.43,2625.56,2606.63
28 90,HBEFA3/PC_G_EU4,2959.43,148.01,0.74,1.32,0.07,943.97,0,62.56,28 90,DEFAULT_VEHTYPE,0,24667122#37_0,1.8,1.38,222.02,3734.05,2967.54
29 90,HBEFA3/PC_G_EU4,2964.91,147.97,0.74,1.33,0.07,945.72,0,62.6,29 90,DEFAULT_VEHTYPE,0,:6605210358_1_1,12.9,1.39,229.07,2867.01,2861.57
3 90,HBEFA3/PC_G_EU4,3377.08,147.66,0.75,1.51,0.08,1077.17,0,65.19,3 90,DEFAULT_VEHTYPE,0,:7872626532_0_1,2.89,1.93,53.37,3586.52,2812.96
30 90,HBEFA3/PC_G_EU4,4006.5,151.29,0.78,1.79,0.09,1277.92,0,68.01,30 90,DEFAULT_VEHTYPE,0,4987249#24_1,5.56,2.52,53.38,3261.41,2571.33
32 90,HBEFA3/PC_G_EU4,3900.88,150.49,0.78,1.74,0.09,1244.24,0,67.59,32 90,DEFAULT_VEHTYPE,0,25087607#1_0,105.45,2.44,140.42,2883.97,2464.33
34 90,HBEFA3/PC_G_EU4,3813.37,149.87,0.77,1.7,0.08,1216.32,0,67.23,34 90,DEFAULT_VEHTYPE,0,-24926497_0,68.22,2.36,133.04,3968.72,3053.87
35 90,HBEFA3/PC_G_EU4,3648.77,148.85,0.76,1.63,0.08,1163.83,0,66.51,35 90,DEFAULT_VEHTYPE,0,47378150#4_0,60.51,2.21,300.13,2440.4,3223.23
36 90,HBEFA3/PC_G_EU4,3569.72,148.43,0.76,1.59,0.08,1138.61,0,66.15,36 90,DEFAULT_VEHTYPE,0,152470846_0,23.69,2.13,301.35,2978.49,2252.18
37 90,HBEFA3/PC_G_EU4,3554.22,148.36,0.76,1.58,0.08,1133.67,0,66.07,37 90,DEFAULT_VEHTYPE,0,4987210#6_0,61.22,2.12,143.26,3934.67,2443.76
38 90,HBEFA3/PC_G_EU4,3362.38,147.62,0.75,1.5,0.08,1072.48,0,65.11,38 90,DEFAULT_VEHTYPE,0,828126964#13_1,41.91,1.92,226.23,2962.68,2949.54
40 90,HBEFA3/PC_G_EU4,3913.04,150.58,0.78,1.75,0.09,1248.11,0,67.64,40 90,DEFAULT_VEHTYPE,0,:6064964063_10_0,6.44,2.45,87.56,3032.25,3278.82
42 90,HBEFA3/PC_G_EU4,3909.43,150.55,0.78,1.74,0.09,1246.96,0,67.63,42 90,DEFAULT_VEHTYPE,0,24933855_0,88.21,2.44,62.56,3785.67,2554.32
43 90,HBEFA3/PC_G_EU4,3305.04,147.49,0.75,1.47,0.07,1054.2,0,64.8,43 90,DEFAULT_VEHTYPE,0,:7201338940_3_0,9.12,1.85,311.98,3871.64,2873.53
44 90,HBEFA3/PC_G_EU4,3453.11,147.92,0.75,1.54,0.08,1101.42,0,65.58,44 90,DEFAULT_VEHTYPE,0,24926513#6_0,11.55,2.01,221.86,4186.07,3051.22
45 90,HBEFA3/PC_G_EU4,2920.98,148.28,0.74,1.31,0.07,931.71,0,62.25,45 90,DEFAULT_VEHTYPE,0,694201304#1_0,65.88,1.32,160.3,3749.6,3090.14
46 90,HBEFA3/PC_G_EU4,4059.8,151.72,0.79,1.81,0.09,1294.92,0,68.22,46 90,DEFAULT_VEHTYPE,0,24784499#2_0,13.1,2.57,136.87,3621.9,2994.2
47 90,HBEFA3/PC_G_EU4,3025.93,147.67,0.74,1.35,0.07,965.18,0,63.05,47 90,DEFAULT_VEHTYPE,0,24926513#14_0,15.88,1.49,226.61,3941.82,2781.31
49 90,HBEFA3/PC_G_EU4,2912.19,148.36,0.74,1.3,0.07,928.9,0,62.18,49 90,DEFAULT_VEHTYPE,0,696072697#6_0,5.31,1.3,59.27,2803.67,2140.92
5 90,HBEFA3/PC_G_EU4,3415.14,147.78,0.75,1.52,0.08,1089.31,0,65.38,5 90,DEFAULT_VEHTYPE,0,694204809#4_0,20.35,1.97,47.69,3444.73,3099.93
